latitude,longitude,name,category
24.7692191,46.7391958,Prince Abdulaziz Bin Mohammed Bin Ayyaf Park,parks
24.6864146,46.7549525,Al Nahda Park,parks
24.7180315,46.7242658,KING Salman Park,parks
24.6177403,46.7726395,Manakh King Abdulaziz Park,parks
24.7909754,46.742126,Alshuhada Park,parks
24.7350179,46.7554189,Al Wafa%27a Park,parks
24.6863562,46.6879202,King Fahad Library Park,parks
24.7076316,46.704873,Saudi Arabia - Chinese Friendship Garden,parks
24.3860582,46.887489,Lake Park Riyadh,parks
24.7401888,46.6949149,King Abdullah Walkways and Park,parks
24.7252311,46.6985087,King Salman Park Foundation%28Site Office%29,parks
25.0046203,46.6008997,King Salman Wildlife Park,parks
24.5709336,46.6733434,Lake Park Namar Dam,parks
24.7994302,46.6127593,Riyadh Hills Park,parks
24.7816934,46.6253145,Al Aqiq Park,parks
24.5970372,46.6950887,Al Suwaidi Park,parks
24.3860622,46.8920765,Lakes Park,parks
24.762585,46.7726384,King Faisal Park,parks
24.7360934,46.574162,Al Bujairi Heritage Park,parks
24.5719945,46.6797341,Wadi Namar Waterfall,parks
24.674258,46.7036141,Dabab Park,parks
24.6752835,46.7375159,Riyadh Zoo,parks
24.6571733,46.6785321,Nasiriyah Park,parks
24.681786,46.633488,Alarid park,parks
24.7144173,46.6644926,Al Rahmaniyah Park,parks
24.6448088,46.7103408,Park near Museum,parks
24.7337732,46.674437,King Fahd District Park,parks
24.7629599,46.7344354,WORLD SIGHTS PARK,parks
24.6841452,46.6144119,Assabaa Park,parks
24.781456,46.7612858,Al Hamra Park,parks
24.7310967,46.6014523,Nakhil Park,parks
24.6156283,46.7643741,Al Khaldiyah Park,parks
24.7517911,46.6836632,Al Shoumoukh Park,parks
24.7294936,46.6751016,AL Dhouha Park.,parks
24.7050989,46.670301,AlSalem Park,parks
24.7789973,46.679678,An Nefal Park,parks
24.5227626,46.677292,Okaz Park,parks
24.6980355,46.6987103,Al Jawzaa Park,parks
24.460095,46.8011409,Al Haeer Park Khamsa Khamsa,parks
24.7290743,46.664645,Najd Oasis Walkway,parks
24.623619,46.6009536,Wadi Laban Dam Park,parks
24.8009395,46.6793139,Tala Park,parks
24.7139375,46.6016875,Lundagan Park,parks
24.681245,46.6161533,Yamamah Park,parks
24.6740511,46.6738429,Cave Park,parks
24.718977,46.6763181,Alworood Garden,parks
24.7105267,46.6365309,Ar Raid park,parks
24.6294434,46.6775695,Olaisha Park,parks
24.8094333,46.7557789,Park,parks
24.689794,46.733442,Tamimi Markets %7C %D8%A3%D8%B3%D9%88%D8%A7%D9%82 ,supermarkets
24.7459375,46.7756875,Tamimi Markets,supermarkets
24.6933721,46.7242447,Supermarket,supermarkets
24.6764781,46.6764557,Panda Hyper 100 %7C %D8%A8%D9%86%D8%AF%D9%87 %D9%8,supermarkets
24.7792842,46.628669,Grocery,supermarkets
24.6820648,46.7415423,Al Raqi Super Market,supermarkets
24.6849444,46.6244922,Tamimi Markets Express - Al Safarat,supermarkets
24.7429143,46.6803875,Danube %7C %D8%A7%D9%84%D8%AF%D8%A7%D9%86%D9%88%D8,supermarkets
24.6779571,46.7080904,Daily Mart,supermarkets
24.6929773,46.6686099,Danube,supermarkets
24.6181345,46.8570287,Al Maha Supermarket,supermarkets
24.6732574,46.7117142,Al Ameen Market,supermarkets
24.6726794,46.7426652,Jarir Supermarket,supermarkets
24.6402495,46.7212003,Sun City Supermarket,supermarkets
24.7316436,46.6746749,AlSadhan Supermarket Wurood,supermarkets
24.8376159,46.643623,Brother Super market,supermarkets
24.7815744,46.6234224,S A Supermarket,supermarkets
24.6728571,46.7088726,Rajdhani Super Market,supermarkets
24.71995,46.680356,Sharikat Altamwin Market,supermarkets
24.7993125,46.6633125,Aljazera Express,supermarkets
24.7418455,46.6583311,HyperPanda,supermarkets
24.645665,46.7178527,Elite10 Hypermarket,supermarkets
24.6817184,46.7137428,Grocery supermarket,supermarkets
24.6980554,46.69404,360 MART,supermarkets
24.6439613,46.7179211,QASAR HYPERMARKET,supermarkets
24.6475143,46.717563,PINAS Supermarket Riyadh,supermarkets
24.6940057,46.6964069,Panda Super 1 %7C %D8%A8%D9%86%D8%AF%D9%87 %D8%B3%,supermarkets
24.6979387,46.7046383,Forsan Groceria - Riyadh Premium Meat %7C Bakery %,supermarkets
24.7458754,46.7141087,Al Noor supermarket,supermarkets
24.691567,46.6913194,NIBRAS MARKET,supermarkets
24.7196375,46.6905537,Panda Super 3 %7C,supermarkets
24.7857816,46.6137444,CarSwitch - %D9%83%D8%A7%D8%B1%D8%B3%D9%88%D9%8A%D,car dealerships
24.8291207,46.8248513,Carly - %D9%83%D8%A7%D8%B1%D9%84%D9%8A%E2%80%AD,car dealerships
24.7114971,46.6716704,Dream car,car dealerships
24.7155399,46.6696962,Auto Kingdom,car dealerships
24.7348936,46.6482011,X Cars,car dealerships
24.705502,46.745913,Gulf Motors Co.,car dealerships
24.5492738,46.6783698,Saleh Group for Cars,car dealerships
24.6766055,46.6823729,Nice Car,car dealerships
24.733588,46.7934008,Shop By Motory Center - %D9%85%D8%B1%D9%83%D8%B2 %,car dealerships
24.6977883,46.6881006,Platinum Car,car dealerships
24.8202447,46.8236137,%D8%B4%D8%B1%D9%83%D8%A9 %D9%87%D9%84%D8%A7 %D9%83,car dealerships
24.7804965,46.5982703,Eleven Car,car dealerships
24.696769,46.7348133,VGV Riyadh Showroom - Gulf Great Sands,car dealerships
24.6979175,46.6876341,Saden Al Araba Cars,car dealerships
24.7641098,46.6523584,BYD Showroom %26 Discovery Center Riyadh,car dealerships
24.7553483,46.8262298,Petromin Stellantis Showroom %D9%85%D8%B9%D8%B1%D8,car dealerships
24.546692,46.6825991,%D9%85%D8%B9%D8%B1%D8%B6 %D8%A7%D9%84%D8%B9%D9%84%,car dealerships
24.8288195,46.8154565,%D9%85%D8%B9%D8%B1%D8%B6 %D8%B5%D8%AF%D9%89 %D8%A7,car dealerships
24.6776425,46.7299713,%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8%D8%A9 %D8%A7%,car dealerships
24.7020983,46.6477084,RATWAH MOTORS,car dealerships
24.7913432,46.7006744,Majestic Way Motors %D9%85%D8%A7%D8%AC%D9%8A%D8%B3,car dealerships
24.746523,46.657117,Abdul Latif Jameel Motors %E2%80%93 Toyota%7C%D8%B,car dealerships
24.7525707,46.612356,Seven Car Lounge,car dealerships
24.7090625,46.7075625,MYNM BMW Sulimaniyah,car dealerships
24.709344,46.7070478,Land Rover Retailer Mohamed Yousuf Naghi Motors,car dealerships
24.7084213,46.7100215,%D9%81%D9%88%D8%B1%D8%AB%D9%86%D8%AC -%D8%A7%D9%8A,car dealerships
24.697074,46.7353853,KGM Abdullah Al-Bazie Motors,car dealerships
24.7085323,46.6647097,Ucars showroom,car dealerships
24.708697,46.707685,MG Jiad Motors Showroom - Sulimaniyah,car dealerships
24.7292722,46.6415743,V12 showroom- %D9%85%D8%B9%D8%B1%D8%B6 %DA%A4%D9%8,car dealerships
24.7314749,46.7899475,Locar Khurais Showroom,car dealerships
24.725869,46.6606378,First car,car dealerships
24.7323033,46.7893417,Volvo Cars KSA %7C %D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%,car dealerships
24.7285711,46.6508882,Al Jazirah Vehicles Agencies,car dealerships
24.7604787,46.8346152,Syarah Ltd.,car dealerships
24.7094439,46.706817,INFINITI Showroom,car dealerships
24.7087666,46.6651846,BRABUS by MS1,car dealerships
24.7519653,46.6279906,Audi Showroom Riyadh - Samaco Group,car dealerships
24.8052382,46.85353,Lumi Yard - Riyadh,car dealerships
24.6925552,46.6756617,Alo Car Showroom %D9%85%D8%B9%D8%B1%D8%B6 %D8%A7%D,car dealerships
24.753972,46.6758982,Universal Motors Agencies Company Ltd.,car dealerships
24.7196145,46.7692518,HAVAL,car dealerships
24.6923595,46.673394,Car Lik,car dealerships
24.7319622,46.7906154,%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D8%B7%D9%8A%D,car dealerships
24.7527972,46.6295112,Lamborghini Riyadh,car dealerships
24.7051053,46.743854,Wallan trading new cars parking,car dealerships
24.6997116,46.6419974,Luxury Drive,car dealerships
24.6809561,46.6778576,Tesla Centre Al Takhassousi Rd Riyadh,car dealerships
24.7735249,46.6755297,Rolls-Royce Motor Cars Riyadh,car dealerships
24.752815,46.6295694,Bentley Showroom,car dealerships
24.5510844,46.6798159,Showroom Jawad Car,car dealerships
24.7044093,46.7443632,Wallan Hyundai Showroom,car dealerships
24.6980086,46.7368276,GAC Motor - Aljomaih Automotive,car dealerships
24.7519616,46.6275123,Porsche Showroom Riyadh,car dealerships
24.7177308,46.7592495,%D8%A7%D9%84%D9%85%D8%AC%D8%AF%D9%88%D8%B9%D9%8A %,car dealerships
24.7526423,46.6292465,Lucid Motors dealership,car dealerships
24.7528125,46.6294375,LOTUS - Showroom,car dealerships
24.6968498,46.7351157,Force Motors - Gulf Great Sands,car dealerships
24.7083129,46.7106895,SUBARU,car dealerships
24.780362,46.6909594,Lexus,car dealerships
24.6967777,46.7347931,Gulf Great Sands %D8%B4%D8%B1%D9%83%D8%A9 %D8%B1%D,car dealerships
24.6643062,46.7077153,Budget Rent A Car %7C %D8%A8%D8%AF%D8%AC%D8%AA %D9,car dealerships
24.7090348,46.707778,MINI - MYNM Showroom,car dealerships
24.70253,46.6487446,Budget Rent A Car %7C %D8%A8%D8%AF%D8%AC%D8%AA %D9,car dealerships
24.76556,46.659033,Wallan Hyundai Showroom,car dealerships
24.7782329,46.7520035,Miro Furniture,furniture stores
24.6593478,46.7873597,IKEA,furniture stores
24.7381913,46.6829325,Line Furniture,furniture stores
24.7883693,46.6815469,Ashley Furniture,furniture stores
24.7298655,46.6706849,Rattan House - Riyadh,furniture stores
24.7221763,46.6713619,BoConcept,furniture stores
24.7573828,46.6524995,D.Galleire Furniture showroom %7C %D9%85%D8%B9%D8%,furniture stores
24.7084292,46.6772433,Elite Style Group,furniture stores
38.9253678,-77.2256883,Crate %26 Barrel,furniture stores
24.8088334,46.6677162,%D8%A7%D9%86%D8%AF%D9%8A%D8%AC%D9%88 %D9%87%D9%88%,furniture stores
39.027154,-77.422414,Ashley Store,furniture stores
24.8038546,46.6504949,Al Rugaib Furniture,furniture stores
24.7800159,46.7508583,Lilt Furniture,furniture stores
24.5999595,46.7300306,%D8%B1%D9%8A%D9%85 %D9%84%D9%84%D9%85%D8%AC%D8%A7%,furniture stores
24.6993457,46.6776641,Natuzzi Italia,furniture stores
38.863758,-77.2868071,Ashley Store,furniture stores
38.851759,-77.130061,Ashley Store,furniture stores
39.0281499,-77.41998,Havertys Furniture,furniture stores
24.8323608,46.6264698,Saudi World Furniture,furniture stores
24.7354734,46.6852623,sia furniture,furniture stores
24.7656989,46.6598968,Daze Furniture,furniture stores
38.9445212,-77.0955335,Crate %26 Barrel,furniture stores
38.7705578,-77.1402551,World Market,furniture stores
38.796657,-77.523694,Ashley Store,furniture stores
24.6930989,46.6708434,Global Views,furniture stores
38.8512107,-77.3297157,Havertys Furniture,furniture stores
24.7084417,46.6773082,Dezign District Saudi Arabia - Furniture Showroom ,furniture stores
24.7301107,46.670915,%D8%A7%D9%85 %D9%83%D9%8A%D9%87 %D9%82%D8%A8%D8%A7,furniture stores
38.888216,-77.091782,Crate %26 Barrel,furniture stores
24.7273622,46.6523451,Gallery Design,furniture stores
38.220621,-77.50228,Ashley Outlet,furniture stores
39.1477454,-77.2092827,Ashley Store,furniture stores
39.15865,-78.154483,Ashley Store,furniture stores
39.0570903,-77.1221723,World Market,furniture stores
39.28532,-76.595039,Seth Michael,furniture stores
39.0673646,-77.1277551,Havertys Furniture,furniture stores
24.73895,46.68288,West Elm,furniture stores
24.7379951,46.6870039,%D9%81%D9%88%D9%85%D9%83%D9%88 %D9%84%D9%84%D8%A3%,furniture stores
38.6379343,-77.2931462,Havertys Furniture,furniture stores
38.9512164,-76.7224387,Havertys Furniture,furniture stores
39.649871,-80.004743,Ashley Store,furniture stores
24.7310988,46.6701938,Home Centre,furniture stores
39.1944253,-76.816975,Havertys Furniture,furniture stores
24.73769,46.688697,%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A7%D8%AA %D9%85%,furniture stores
38.7714246,-76.0496391,Ashley Store,furniture stores
24.7001522,46.677417,"LOFT Furniture, Riyadh , King Fahd Branch %7C %D9%",furniture stores
24.8037675,46.6529631,CityW,furniture stores
38.56952,-75.2814297,Ashley Store,furniture stores
40.065701,-76.345005,Ashley Store,furniture stores
38.613062,-76.928148,Ashley Store,furniture stores
38.301064,-77.505595,Ashley Store,furniture stores
24.7113098,46.6627125,Arfad Al Riyadh Showroom %D9%85%D8%B9%D8%B1%D8%B6 ,furniture stores
38.126372,-79.067188,Ashley Store,furniture stores
38.0089771,-78.4974809,Havertys Furniture,furniture stores
38.068759,-78.884173,Ashley Store,furniture stores
38.0589006,-78.4965527,World Market,furniture stores
40.0165363,-75.6790814,World Market,furniture stores
24.6974806,46.6851151,Alabdullatif Furniture,furniture stores
24.7169501,46.6590134,%D8%A5%D9%86 %D9%87%D8%A7%D9%88%D8%B3 - In House%E,furniture stores
24.7464325,46.6792994,Z FURNITURE,furniture stores
24.7101478,46.7051486,Zamani Furniture,furniture stores
39.3958191,-76.5811179,Havertys Furniture,furniture stores
24.738492,46.6881817,Saloni Furniture,furniture stores
24.6989269,46.6780522,Gautier Furniture Riyadh.,furniture stores
39.164028,-76.621642,Ashley Store,furniture stores
38.429577,-78.840577,Ashley Store,furniture stores
24.7603665,46.6707231,"Al Murooj Furniture Market,Farouk shop",furniture stores
24.746917,46.65888,La-z-Boy,furniture stores
24.7382079,46.6830812,Loft Furniture,furniture stores
39.1260337,-76.592801,Ashley Store,furniture stores
38.263763,-76.456399,Ashley Store,furniture stores
40.0954123,-74.9424065,Ashley Store,furniture stores
24.7592394,46.669604,Al Marooj Flower Furniture,furniture stores
24.6952333,46.6797282,WORKSPACE Furniture - Riyadh,furniture stores
24.6986641,46.6782092,Elegant Home %7C %D8%A7%D9%84%D8%A8%D9%8A%D8%AA %D,furniture stores
24.696592,46.6845153,Bentley Home By Dar Alarkan Interiors,furniture stores
24.6936043,46.6713122,MILANO %7C%D9%85%D9%8A%D9%84%D8%A7%D9%86%D9%88%E2%,furniture stores
24.7534684,46.7448627,The Rustic Bakery,bakeries
24.7386547,46.6459765,Chestnut Bakery,bakeries
24.6941192,46.7226815,Wooden Bakery,bakeries
24.6754267,46.6683102,Easy Bakery,bakeries
24.771151,46.7058836,%D8%AA%D9%88%D8%B3%D8%AA%D9%8A%D9%83 %D8%A8%D9%8A%,bakeries
24.7039135,46.7150289,KAAKI BAKERIES,bakeries
24.6754778,46.7083512,Methaas Bakery %26 Desserts,bakeries
24.7862953,46.6588138,Croi bakehouse,bakeries
24.7267398,46.6809333,Amande bakery,bakeries
24.6637246,46.7053422,"Subhan Bakery ,Riyadh",bakeries
24.7171467,46.6948493,Buongiorno Bakehouse,bakeries
24.8247053,46.6580983,Easy Bakery,bakeries
24.6975646,46.6836604,Yann Couvreur P%C3%A2tisserie - Riyadh,bakeries
24.5729999,46.8748626,Saudi Bakeries Company,bakeries
24.806835,46.613574,Home Bakery,bakeries
24.7078923,46.678569,LYRS Artisan Bakery %7C %D9%84%D9%8A%D8%B1%D8%B2 %,bakeries
24.8045004,46.6740666,BUNDT BAKERY,bakeries
24.7799818,46.6164812,%D9%85%D8%AE%D8%A8%D8%B2 %D8%A7%D9%86 %D9%88%D8%A7,bakeries
24.6458473,46.7072455,%D9%85%D8%AE%D8%A8%D8%B2 %D8%A7%D9%84%D8%A3%D8%B1%,bakeries
24.734161,46.6490037,Munch Bakery%E2%80%8E,bakeries
24.8386196,46.6053662,Dough Mate,bakeries
24.7009354,46.6919376,Munch Bakery,bakeries
24.8167434,46.5976677,munch bakery,bakeries
24.710519,46.6974058,Bakeries Sulaymaniyah,bakeries
24.760533,46.717344,%D8%AF%D9%88%D9%83%D8%A9 %7C %D9%85%D8%AE%D8%A7%D8,bakeries
24.7625512,46.7163187,Wooden Bakery,bakeries
24.7971473,46.6265851,TF Bakery,bakeries
24.7616698,46.672986,Pita Bakeries - Gluten Free Bread,bakeries
24.7785794,46.662702,Gluten-Free Bakery,bakeries
24.7237428,46.679867,LaRosha,bakeries
24.7501836,46.7154551,Easy bakery,bakeries
24.5334242,46.8997479,Bakery %26 Company - KSA Factory,bakeries
24.7813903,46.722087,%D9%85%D8%B5%D9%86%D8%B9 %D9%86%D9%88%D9%81%D9%84%,bakeries
24.7527573,46.6122311,%D8%AF%D9%8A%D8%A7%D8%B1 %D8%A8%D9%8A%D9%83%D8%B1%,bakeries
24.7111708,46.6971644,Madinah Bakery,bakeries
24.7203274,46.6913726,"Helens Bakery Riyadh, Urubah",bakeries
24.7874632,46.6475096,Paradise Restaurants Bakeries Pastries,bakeries
24.7723295,46.6977497,Milk Cake Bakery,bakeries
24.7526306,46.700825,Six %26 half Bakery - bakery 6.5,bakeries
24.7045249,46.655751,Home Offices,offices
24.7252941,46.6914835,Offices Zone King Salman,offices
24.7309658,46.6484811,"Regus - Riyadh, The Zone",offices
24.8454409,46.7345185,Spaces The Front,offices
24.6865265,46.6271526,"Regus - Riyadh, Fazarri Sq",offices
24.7267244,46.6423884,Medad Offices,offices
24.7104142,46.6770495,Offices Zone Olaya,offices
24.8215591,46.6196642,"Regus - Riyadh, Tamkeen",offices
24.8066447,46.6123473,Regus Nawaf Square,offices
24.7411653,46.6947134,White Space %7C Riyadh Branch,offices
24.755287,46.6306781,Spaces Riyadh Park,offices
24.6860751,46.6289162,Spaces DQ,offices
24.792602,46.6563928,"Regus - Riyadh, Spring Plaza",offices
24.8100096,46.6208834,Business Valley %D9%88%D8%A7%D8%AF%D9%8A %D8%A7%D9,offices
24.706165,46.6744409,The Place - Samama Holdings Riyadh,offices
24.807735,46.7160542,The Business Gate,offices
24.7296912,46.6695943,OFFice Location,offices
24.7116875,46.6741875,Cloud Spaces - Kingdom Centre,offices
24.7612531,46.6044023,The Family Office International Investment Co,offices
24.7413958,46.6949932,Four Winds S.A. Ltd. Riyadh Office,offices
24.7074611,46.679662,Akaria plaza Gate D,offices
24.7056141,46.6761681,Bahrain Tower,offices
24.6937805,46.6806173,Insights Riyadh Office,offices
24.7851044,46.705651,%D9%88%D9%8A%D9%84 %D9%85%D8%B3%D8%A7%D8%AD%D8%A9 ,offices
24.6827827,46.689942,%D9%85%D9%83%D8%AA%D8%A8 %D8%B4%D8%B1%D9%83%D8%A9 ,offices
24.7595237,46.6376778,The Executive Centre - KAFD 3.09 %7C Private %26 V,offices
24.6968848,46.6828681,Olaya Towers,offices
24.709953,46.6760274,BEC Arabia - Head office - KSA,offices
24.6920025,46.6814272,Protiviti,offices
24.7059126,46.7109042,Omraniah MEP OFFICE RIYADH,offices
24.7481316,46.6580005,Helpline Group %7C Company Formation %26 Business ,offices
24.7891823,46.7333104,"BoredroomX %7C Team Building Company in Riyadh, Sa",offices
24.762446,46.6413109,"Servcorp KAFD 1.15 - Coworking, Offices, Virtual O",offices
24.5575278,46.6766445,Rent office,offices
24.6973548,46.6686053,Nintendo KSA %D9%86%D9%8A%D9%86%D8%AA%D9%86%D8%AF%,offices
24.6996603,46.6799467,Sada,offices
24.7353858,46.6646308,CCS Office Olaya Center Building,offices
24.7196655,46.68987,PAN GULF OFFICE RIYADH,offices
24.6849296,46.6894019,SADA Premium - SADA Business Centers,offices
24.806488,46.6151618,AstroLabs- Coworking Space in Riyadh,offices
24.6926078,46.6932983,FAMA Technologies,offices
24.7069676,46.6880686,Global office solutions %28GOS%29,offices
24.6950084,46.6694879,R House,offices
24.7068936,46.6756003,DAMAC Sales Office - Riyadh,offices
24.6993764,46.6774486,Baumat Head Office Riyadh,offices
24.7383372,46.6460669,AHK Saudi Arabia %28GESALO%29,offices
24.82784,46.8017336,ESOM operational office- Riyadh,offices
24.6916137,46.673491,CreativeMax Office,offices
24.7256188,46.6533299,VIBES Offices,offices
24.6993929,46.677599,Solidere Saudi Arabia,offices
24.6988056,46.6883056,BMC,offices
24.6940521,46.7306107,ABP Pepsi-Cola Main Office,offices
24.7214375,46.6666875,Wipro Arabia Limited,offices
24.6987603,46.6911127,MARSS KSA Head Office,offices
24.7390002,46.6352375,Wildfire Brazilian Steakhouse %D9%88%D8%A7%D9%8A%D9%84%D8%AF,restaurants
24.6635805,46.7036015,Calicut Notebook Restaurant - Riyadh,restaurants
24.8069998,46.7362775,%D9%85%D8%B7%D8%B9%D9%85 %D8%A8%D9%8A%D8%B1%D8%A7%D8%AF%D9%8,restaurants
24.691098,46.6334659,Santini,restaurants
24.7013125,46.6763125,Swiss Butter,restaurants
24.7830858,46.6516956,L%27ami Dave,restaurants
24.7043124,46.705969,Beefbar,restaurants
24.688864,46.673841,Fuddruckers,restaurants
24.732127,46.648933,RUHI Indian Cuisine,restaurants
24.765522,46.639657,%D8%B2%D9%88%D9%85%D8%A7%E2%80%AD,restaurants
24.7047865,46.7067388,L%27Olimpo,restaurants
24.6853489,46.6895985,Golden Dragon,restaurants
24.6667731,46.6264881,Les Deux Magots,restaurants
24.6796632,46.706313,Garden Restaurant AL-Baraka,restaurants
24.7088964,46.6627318,Mirage,restaurants
24.7576593,46.6742144,Kudu - Al Muruj - Riyadh,restaurants
24.7083209,46.6881042,Beit Karam,restaurants
24.7260933,46.642728,Marrakesh Castle Restaurant,restaurants
24.7064993,46.7077803,Wagyu,restaurants
24.7068741,46.6992096,%D8%B7%D8%A8%D8%AE%D8%A9 TABKHA%E2%80%AD,restaurants
24.7085044,46.6874288,Shawarma House,restaurants
24.7445498,46.6776605,Shalimar Restaurant King Fahad Br. %D9%85%D8%B7%D8%B9%D9%85 ,restaurants
24.702875,46.7059491,BLANCA,restaurants
24.8082207,46.7182893,Fairmont Riyadh,restaurants
